time,lat,lon,tasminAdjust,tasmaxAdjust,prAdjust,rsdsAdjust,month
1977-04-30,47.75,-83.25,-10.279877,25.123169,31.576173324720003,849.3017,4
1977-05-31,47.75,-83.25,-6.768463,25.813934,63.60167515595094,941.7391,5
1977-06-30,47.75,-83.25,-1.2278748,27.699127,80.26084821103723,995.44104,6
1977-07-31,47.75,-83.25,5.156006,32.68042,96.1300203569408,1056.4653,7
1977-08-31,47.75,-83.25,2.8643188,29.829254,78.73376767965965,945.2798,8
1977-09-30,47.75,-83.25,-6.273834,21.886932,125.66150795246358,564.0322,9
1977-10-31,47.75,-83.25,-12.751801,17.519684,168.61486012057867,357.6422,10
1977-11-30,47.75,-83.25,-28.55893,9.823273,65.57519396956195,257.8651,11
1977-12-31,47.75,-83.25,-30.485535,4.088257,73.45635574311018,223.4888,12
1978-01-31,47.75,-83.25,-29.200943,2.1183777,41.84731162276876,284.76947,1
1978-02-28,47.75,-83.25,-32.32547,3.3937378,32.97726021773997,415.1202,2
1978-03-31,47.75,-83.25,-27.66452,16.833405,31.377955432981253,646.8602,3
1978-04-30,47.75,-83.25,-6.3992615,23.532288,38.4298258315539,877.4209,4
1978-05-31,47.75,-83.25,-6.730957,31.365051,35.7006720820209,1076.7386,5
1978-06-30,47.75,-83.25,-0.7585144,27.708527,38.64443579877843,1129.4224,6
1978-07-31,47.75,-83.25,4.6963196,30.15622,80.35687150331796,1079.6096,7
1978-08-31,47.75,-83.25,2.125183,30.671906,52.95118112080672,827.9645,8
1978-09-30,47.75,-83.25,-4.5612183,24.50476,159.6295110110077,514.9543,9
1978-10-31,47.75,-83.25,-9.498657,17.94577,87.20571768280934,354.5577,10
1978-11-30,47.75,-83.25,-20.79007,12.004364,24.6515451472078,295.7372,11
1978-12-31,47.75,-83.25,-27.84871,5.541107,56.64667968376307,214.8426,12
1979-01-31,47.75,-83.25,-31.61731,3.1188965,64.7325805744913,263.37408,1
1979-02-28,47.75,-83.25,-33.968018,12.32724,62.80446149467025,440.76755,2
1979-03-31,47.75,-83.25,-22.043503,13.842499,42.49085086557898,702.9884,3
1979-04-30,47.75,-83.25,-12.112335,17.005463,23.645638667585445,890.8765,4
1979-05-31,47.75,-83.25,-6.0221252,26.43518,49.028421234106645,1180.4619,5
1979-06-30,47.75,-83.25,0.42199707,32.08188,63.22450006264262,1222.2695,6
1979-07-31,47.75,-83.25,5.736145,26.854218,85.39735905706038,972.60925,7
1979-08-31,47.75,-83.25,0.104156494,28.101898,50.217800750760944,869.1177,8
1979-09-30,47.75,-83.25,-6.093872,26.595978,46.208022879000055,718.0026,9
1979-10-31,47.75,-83.25,-9.2535095,17.063568,53.01966175757116,409.2712,10
1979-11-30,47.75,-83.25,-13.857056,13.018494,93.00330904043221,257.52826,11
1979-12-31,47.75,-83.25,-34.666183,3.1647644,82.01202420168556,213.94443,12
1980-01-31,47.75,-83.25,-32.467026,4.6687927,54.09695615016972,249.88754,1
1980-02-28,47.75,-83.25,-32.007156,7.4374084,27.17198944883421,507.3973,2
1980-03-31,47.75,-83.25,-21.537872,14.178497,71.09216222452233,618.48706,3
1980-04-30,47.75,-83.25,-8.745972,21.391907,68.71835398851545,924.70886,4
1980-05-31,47.75,-83.25,-5.5549316,24.19754,65.52897863566614,998.2883,5
1980-06-30,47.75,-83.25,-0.42565918,29.81842,51.984790711139794,1173.9631,6
1980-07-31,47.75,-83.25,2.3604736,29.223358,47.50357860211807,1034.3926,7
1980-08-31,47.75,-83.25,2.6696167,27.820435,52.36976889136713,900.65247,8
1980-09-30,47.75,-83.25,-4.153412,28.032745,78.92599852530111,620.79865,9
1980-10-31,47.75,-83.25,-8.026794,12.707489,85.81168632226763,374.06857,10
1980-11-30,47.75,-83.25,-19.219696,9.343933,134.51083043291874,213.73956,11
1980-12-31,47.75,-83.25,-41.47412,3.5664062,91.29503330987063,193.22118,12
1981-01-31,47.75,-83.25,-29.663452,2.2268066,56.242343864869326,257.26096,1
1981-02-28,47.75,-83.25,-33.745956,1.8951111,32.644124681610265,478.43283,2
1981-03-31,47.75,-83.25,-22.490479,18.814392,52.889721716201166,660.1349,3
1981-04-30,47.75,-83.25,-13.48172,21.707733,39.77704227545473,876.7757,4
1981-05-31,47.75,-83.25,-4.9936523,24.06839,53.25527756649535,967.82416,5
1981-06-30,47.75,-83.25,-2.59729,24.380157,89.32675702308188,769.18274,6
1981-07-31,47.75,-83.25,4.058075,33.44101,79.68482878350187,995.1611,7
1981-08-31,47.75,-83.25,3.4712524,29.06247,107.58279647561722,833.6383,8
1981-09-30,47.75,-83.25,-6.304962,22.432434,172.60301620844984,538.78485,9
1981-10-31,47.75,-83.25,-7.080414,17.585602,60.10536010944634,367.246,10
1981-11-30,47.75,-83.25,-24.383057,9.8281555,49.071717539118254,276.87628,11
1981-12-31,47.75,-83.25,-34.871613,0.72247314,61.26393105369061,216.49985,12
1982-01-31,47.75,-83.25,-36.484283,1.6897888,28.021938240271993,278.49548,1
1982-02-28,47.75,-83.25,-26.54953,4.2408752,47.330962068008375,437.96674,2
1982-03-31,47.75,-83.25,-21.419678,11.999359,70.11128404556075,687.68207,3
1982-04-30,47.75,-83.25,-10.0043335,19.588959,44.16039914867724,882.47534,4
1982-05-31,47.75,-83.25,-6.2225647,27.804321,48.92441205738578,1039.6388,5
1982-06-30,47.75,-83.25,-1.93219,32.92563,130.4044816424721,1024.2308,6
1982-07-31,47.75,-83.25,4.27594,33.675476,68.55794954681187,1013.52203,7
1982-08-31,47.75,-83.25,5.6879883,26.661743,85.03845427148917,685.9294,8
1982-09-30,47.75,-83.25,-4.1917114,27.791199,122.52476655266946,461.084,9
1982-10-31,47.75,-83.25,-8.731293,16.495056,83.29034746202524,348.0516,10
1982-11-30,47.75,-83.25,-25.16037,15.185638,164.82565649348544,204.13528,11
1982-12-31,47.75,-83.25,-33.82341,2.2793274,87.18265627758228,200.22116,12
1983-01-31,47.75,-83.25,-39.579987,1.5492859,66.12702181009809,293.98218,1
1983-02-28,47.75,-83.25,-30.795822,13.636749,53.01260797350551,483.09845,2
1983-03-31,47.75,-83.25,-26.893585,14.481934,84.19134546202258,620.4462,3
1983-04-30,47.75,-83.25,-8.78009,25.165466,16.643820445278834,997.1233,4
1983-05-31,47.75,-83.25,-3.9345093,21.590729,109.9033845050144,726.15393,5
1983-06-30,47.75,-83.25,1.1821289,28.625854,66.88612211946747,1086.1868,6
1983-07-31,47.75,-83.25,2.1888733,28.3154,59.31218922996777,1013.319,7
1983-08-31,47.75,-83.25,2.9060364,24.513031,43.10273432201939,950.9551,8
1983-09-30,47.75,-83.25,-4.7669067,26.706177,88.7443474814063,602.16077,9
1983-10-31,47.75,-83.25,-9.302612,13.743744,63.13031797162694,391.35583,10
1983-11-30,47.75,-83.25,-19.748291,10.390533,54.36952299969562,268.08643,11
1983-12-31,47.75,-83.25,-34.90912,4.838257,65.14923604263458,211.56013,12
1984-01-31,47.75,-83.25,-34.49637,4.0897217,31.23600566323148,300.5944,1
1984-02-28,47.75,-83.25,-27.94223,6.0436707,37.644714918133104,509.52197,2
1984-03-31,47.75,-83.25,-17.209717,12.420685,15.946500929203467,698.81305,3
1984-04-30,47.75,-83.25,-9.629791,21.126892,95.62288515480759,814.632,4
1984-05-31,47.75,-83.25,-3.1735535,30.940338,68.96083141327836,1014.9254,5
1984-06-30,47.75,-83.25,-1.5717773,31.930786,63.63379795511719,1091.201,6
1984-07-31,47.75,-83.25,2.8910217,28.084656,99.31202973093605,1037.9376,7
1984-08-31,47.75,-83.25,0.90875244,27.352356,81.65320912048628,897.90106,8
1984-09-30,47.75,-83.25,-3.9623413,22.106567,133.095217855589,507.8635,9
1984-10-31,47.75,-83.25,-16.955872,16.017578,125.39399559682352,301.46304,10
1984-11-30,47.75,-83.25,-28.78534,6.790039,94.83862264878553,242.4768,11
1984-12-31,47.75,-83.25,-36.182053,9.694244,74.67712240941182,214.49696,12
1985-01-31,47.75,-83.25,-38.277725,0.8437195,84.68413652008167,256.47528,1
1985-02-28,47.75,-83.25,-29.43486,8.253265,55.56245185289299,425.36163,2
1985-03-31,47.75,-83.25,-16.979675,12.540619,62.5803737755632,696.6582,3
1985-04-30,47.75,-83.25,-13.362305,26.739777,48.907310411232174,908.51135,4
1985-05-31,47.75,-83.25,-7.220398,28.520294,56.135692542011384,1062.2671,5
1985-06-30,47.75,-83.25,0.18591309,29.982086,86.2042255619599,1080.5359,6
1985-07-31,47.75,-83.25,4.378601,25.696777,108.33758548433252,932.2825,7
1985-08-31,47.75,-83.25,4.2266846,27.076508,151.37405440837028,748.46497,8
1985-09-30,47.75,-83.25,-6.261383,27.284393,87.63222911984485,570.8259,9
1985-10-31,47.75,-83.25,-10.260986,25.031433,71.44361641985597,403.38947,10
1985-11-30,47.75,-83.25,-24.032974,14.03421,70.87670032851747,240.62466,11
1985-12-31,47.75,-83.25,-32.143127,5.0888977,23.151837262776098,229.00784,12
1986-01-31,47.75,-83.25,-31.93631,22.593384,96.56797871029994,259.33804,1
1986-02-28,47.75,-83.25,-25.75801,4.8089905,79.56572467664955,438.91968,2
1986-03-31,47.75,-83.25,-28.016083,11.626587,19.76826568643446,701.05396,3
1986-04-30,47.75,-83.25,-11.772186,24.274231,86.70526549321949,789.724,4
1986-05-31,47.75,-83.25,-5.36438,22.44458,97.96247048288933,895.4233,5
1986-06-30,47.75,-83.25,-1.8308105,26.156647,65.58528509012831,1024.7633,6
1986-07-31,47.75,-83.25,1.8591919,34.74832,62.701466966973385,1057.1418,7
1986-08-31,47.75,-83.25,2.850006,30.687805,119.98890632021357,881.0538,8
1986-09-30,47.75,-83.25,-1.1040039,23.120453,153.26829530240502,450.5198,9
1986-10-31,47.75,-83.25,-9.186188,16.143066,51.60323141426488,435.88876,10
1986-11-30,47.75,-83.25,-19.175888,14.983734,105.96709643286886,268.02426,11
1986-12-31,47.75,-83.25,-30.70488,10.859192,79.56658401162713,194.29814,12
1987-01-31,47.75,-83.25,-39.962677,-2.3574219,82.19740927524981,256.78235,1
1987-02-28,47.75,-83.25,-31.00676,9.627167,32.149215844037826,450.2029,2
1987-03-31,47.75,-83.25,-21.633362,13.562683,55.64983065924025,701.39874,3
1987-04-30,47.75,-83.25,-13.283264,23.53299,38.807200342125725,858.0436,4
1987-05-31,47.75,-83.25,-4.726532,27.146423,118.21744281041902,1031.2218,5
1987-06-30,47.75,-83.25,1.2450562,36.217316,51.2704006912827,1078.087,6
1987-07-31,47.75,-83.25,4.1054993,34.566956,49.94503267662367,1140.8546,7
1987-08-31,47.75,-83.25,2.0751953,31.749908,48.03141665979638,963.15247,8
1987-09-30,47.75,-83.25,-8.529541,23.418915,133.39820974651957,647.20123,9
1987-10-31,47.75,-83.25,-8.259949,20.726288,72.67491213497124,409.61063,10
1987-11-30,47.75,-83.25,-14.844696,17.62851,53.32461236175732,289.0473,11
1987-12-31,47.75,-83.25,-29.663666,3.9823914,83.71627427604835,206.24033,12
1988-01-31,47.75,-83.25,-37.790222,4.068329,101.373981879442,285.8355,1
1988-02-28,47.75,-83.25,-31.775864,7.1685486,74.25403957022354,480.01028,2
1988-03-31,47.75,-83.25,-27.988434,13.908447,41.551687552419025,733.2348,3
1988-04-30,47.75,-83.25,-12.999329,15.188232,42.41279239504365,910.1141,4
1988-05-31,47.75,-83.25,-5.031067,22.186066,71.27694590308238,956.72046,5
1988-06-30,47.75,-83.25,-1.6006165,33.06317,86.29234719810484,1077.938,6
1988-07-31,47.75,-83.25,4.7285156,32.303864,159.90425232594134,921.15265,7
1988-08-31,47.75,-83.25,3.436798,28.901367,109.58551885323686,878.9476,8
1988-09-30,47.75,-83.25,-2.7822266,23.16977,105.34955144939886,552.23883,9
1988-10-31,47.75,-83.25,-3.7820435,21.109436,55.60978104840615,389.3697,10
1988-11-30,47.75,-83.25,-25.282043,12.785553,154.03063829835446,233.44437,11
1988-12-31,47.75,-83.25,-31.45485,3.8229675,65.61267630168004,203.72745,12
1989-01-31,47.75,-83.25,-40.535492,6.138977,56.677984245470725,256.56754,1
1989-02-28,47.75,-83.25,-34.950592,2.427765,57.44532144944969,461.45334,2
1989-03-31,47.75,-83.25,-28.068253,7.934784,35.60851745714899,721.81396,3
1989-04-30,47.75,-83.25,-14.078583,14.851807,67.19884231570177,889.2818,4
1989-05-31,47.75,-83.25,-8.584106,24.537659,39.048299290880095,1027.1199,5
1989-06-30,47.75,-83.25,-2.047058,25.740051,90.42033003588585,1110.0687,6
1989-07-31,47.75,-83.25,4.7611084,27.043335,101.72767872336408,949.55743,7
1989-08-31,47.75,-83.25,2.2481384,27.14862,69.84648015786661,854.3712,8
1989-09-30,47.75,-83.25,-8.697144,24.888428,46.04791179735912,567.58563,9
1989-10-31,47.75,-83.25,-7.696869,21.5,84.92290943177068,345.53848,10
1989-11-30,47.75,-83.25,-32.488632,17.602325,59.8369163213647,265.9041,11
1989-12-31,47.75,-83.25,-29.296509,10.90979,74.27579102150048,215.32549,12
1990-01-31,47.75,-83.25,-32.995667,2.5737305,49.69904548052,267.2608,1
1990-02-28,47.75,-83.25,-32.21878,4.6329956,57.79396285652183,380.10452,2
1990-03-31,47.75,-83.25,-20.51062,14.494965,54.763595489203,621.9723,3
1990-04-30,47.75,-83.25,-10.189941,20.171265,95.70796610496473,823.81604,4
1990-05-31,47.75,-83.25,-4.973358,28.410797,10.774417798529612,1263.4059,5
1990-06-30,47.75,-83.25,2.584259,34.268677,103.1032842460263,1200.6371,6
1990-07-31,47.75,-83.25,4.324524,34.990387,56.58001753363351,1006.17816,7
1990-08-31,47.75,-83.25,4.2875977,27.30478,100.37742272306787,756.34106,8
1990-09-30,47.75,-83.25,-4.7598267,20.631317,133.9338004720048,537.7052,9
1990-10-31,47.75,-83.25,-9.144897,16.35019,137.51355314743705,397.14053,10
1990-11-30,47.75,-83.25,-14.235657,21.60434,54.96090804699634,291.9241,11
1990-12-31,47.75,-83.25,-22.990692,9.375275,132.01631246774923,170.26776,12
1991-01-31,47.75,-83.25,-37.33049,3.4951477,124.50322563381633,242.89436,1
1991-02-28,47.75,-83.25,-30.881943,10.181244,41.94175481170532,452.60333,2
1991-03-31,47.75,-83.25,-27.475052,8.049194,24.93573722167639,769.311,3
1991-04-30,47.75,-83.25,-11.939636,17.308044,54.66200162663881,849.5289,4
1991-05-31,47.75,-83.25,-4.7471924,26.553436,131.50438426746405,885.1834,5
1991-06-30,47.75,-83.25,1.5723877,25.527863,114.05509207907016,874.5287,6
1991-07-31,47.75,-83.25,3.0700989,26.575684,88.46145184506895,856.39594,7
1991-08-31,47.75,-83.25,3.8734436,26.70224,44.38930521791917,958.06323,8
1991-09-30,47.75,-83.25,-3.7289429,29.082855,86.27231945574749,592.10944,9
1991-10-31,47.75,-83.25,-8.984711,18.335663,79.35840071804705,391.89523,10
1991-11-30,47.75,-83.25,-14.049927,12.713654,47.316915723786224,260.06036,11
1991-12-31,47.75,-83.25,-34.463303,2.5122986,82.42615785966336,215.5424,12
1992-01-31,47.75,-83.25,-45.30542,10.150726,77.13637004962948,253.22517,1
1992-02-28,47.75,-83.25,-34.593613,6.7929077,40.60781360312831,417.0822,2
1992-03-31,47.75,-83.25,-25.831635,11.420105,48.71322233884712,624.60956,3
1992-04-30,47.75,-83.25,-15.460815,20.265198,69.27845746868115,808.4922,4
1992-05-31,47.75,-83.25,-5.110565,22.380798,82.3811805639707,958.60315,5
1992-06-30,47.75,-83.25,2.4872437,23.855072,124.63491544331191,850.2193,6
1992-07-31,47.75,-83.25,1.1628723,26.940125,82.94079535298806,946.3744,7
1992-08-31,47.75,-83.25,1.9371948,24.394836,82.86396001494722,734.30585,8
1992-09-30,47.75,-83.25,-1.3741455,23.832489,95.11702122545103,585.5479,9
1992-10-31,47.75,-83.25,-7.4472046,16.145569,67.19069799364661,372.74713,10
1992-11-30,47.75,-83.25,-23.154678,13.534424,63.941864839580376,235.40845,11
1992-12-31,47.75,-83.25,-42.28282,2.4809265,91.84416285861516,216.52628,12
1993-01-31,47.75,-83.25,-33.43828,3.7189636,20.94358084432315,301.42252,1
1993-02-28,47.75,-83.25,-29.582138,1.5619812,18.75135343070724,504.38327,2
1993-03-31,47.75,-83.25,-25.940033,13.357849,41.698725752939936,690.14307,3
1993-04-30,47.75,-83.25,-17.21405,17.499329,36.12730357017426,915.6319,4
1993-05-31,47.75,-83.25,-4.1323853,26.143463,85.2845776178583,965.5095,5
1993-06-30,47.75,-83.25,-0.7102661,30.38858,113.44446082002833,945.92957,6
1993-07-31,47.75,-83.25,3.5289001,30.03238,72.49449544106028,1013.33295,7
1993-08-31,47.75,-83.25,-0.38015747,27.605347,51.55284220199974,827.27045,8
1993-09-30,47.75,-83.25,-2.4816895,25.712158,151.39690307696583,610.4054,9
1993-10-31,47.75,-83.25,-9.075287,19.482452,77.4975494856335,392.86032,10
1993-11-30,47.75,-83.25,-24.92218,13.364838,134.8495049205667,235.14307,11
1993-12-31,47.75,-83.25,-33.20282,4.837616,35.086425164627144,202.84267,12
1994-01-31,47.75,-83.25,-30.47673,3.0996704,70.96790868890821,228.9298,1
1994-02-28,47.75,-83.25,-27.482086,5.3618774,75.77484349676524,393.8675,2
1994-03-31,47.75,-83.25,-13.997711,12.0466,92.96218761337514,655.68463,3
1994-04-30,47.75,-83.25,-8.459808,20.406036,62.5719647949154,859.8306,4
1994-05-31,47.75,-83.25,-3.852295,25.767944,54.749876206187764,1094.0026,5
1994-06-30,47.75,-83.25,-3.450653,31.55188,103.00487038257415,1117.3296,6
1994-07-31,47.75,-83.25,3.4573975,32.26999,58.024762024433585,1092.9692,7
1994-08-31,47.75,-83.25,2.4891663,27.362701,69.7307991777052,814.74493,8
1994-09-30,47.75,-83.25,-4.9368896,25.574432,114.50424544964335,515.8886,9
1994-10-31,47.75,-83.25,-7.3054504,18.51593,119.35949764010729,373.6346,10
1994-11-30,47.75,-83.25,-25.88562,10.968201,83.803618615093,251.45918,11
1994-12-31,47.75,-83.25,-40.407837,3.6203918,99.03632767309318,199.92007,12
1995-01-31,47.75,-83.25,-39.65721,4.407593,68.14772477955557,253.01869,1
1995-02-28,47.75,-83.25,-26.743774,11.3845825,18.943892989045708,420.34073,2
1995-03-31,47.75,-83.25,-30.49089,13.777466,41.61192568099068,721.0977,3
1995-04-30,47.75,-83.25,-16.543,18.757019,59.1553803300485,937.8859,4
1995-05-31,47.75,-83.25,-6.4509583,26.50119,38.557423275051406,1100.0228,5
1995-06-30,47.75,-83.25,0.40579224,29.105377,72.72663746844046,1114.8824,6
1995-07-31,47.75,-83.25,5.756195,30.338715,75.04272120386304,1069.6978,7
1995-08-31,47.75,-83.25,3.1844177,24.114044,53.033306900033494,918.7859,8
1995-09-30,47.75,-83.25,-5.03421,24.024872,34.14836632764491,760.9058,9
1995-10-31,47.75,-83.25,-11.45752,19.625122,52.704939982504584,388.01886,10
1995-11-30,47.75,-83.25,-27.923965,8.351227,184.31950752346893,204.50688,11
1995-12-31,47.75,-83.25,-37.99121,9.848206,74.70469575055176,192.3699,12
1996-01-31,47.75,-83.25,-35.7742,3.4562378,68.50160962203518,285.96393,1
1996-02-28,47.75,-83.25,-32.23091,2.639557,53.928617981728166,423.65714,2
1996-03-31,47.75,-83.25,-23.577393,10.886475,38.09739365824498,703.6859,3
1996-04-30,47.75,-83.25,-7.5013123,23.418762,56.176869014598196,817.73694,4
1996-05-31,47.75,-83.25,-3.696106,28.477142,72.76525330235017,886.40753,5
1996-06-30,47.75,-83.25,-0.14935303,30.558716,75.70878131737118,1106.3339,6
1996-07-31,47.75,-83.25,2.9126892,27.313812,167.52323940199858,834.65314,7
1996-08-31,47.75,-83.25,2.7955933,31.276184,178.5006761940167,913.83295,8
1996-09-30,47.75,-83.25,-0.10986328,24.709259,113.25533137351158,571.6121,9
1996-10-31,47.75,-83.25,-5.7447205,24.548218,76.45847223975579,399.5529,10
1996-11-30,47.75,-83.25,-21.261139,10.215912,78.4462998755771,239.79134,11
1996-12-31,47.75,-83.25,-40.981293,7.1798096,71.35553270854871,207.26852,12
1997-01-31,47.75,-83.25,-34.251053,5.1831055,43.01580481842393,263.0248,1
1997-02-28,47.75,-83.25,-33.42862,10.382568,34.67421586065029,449.24896,2
1997-03-31,47.75,-83.25,-24.017502,10.188324,85.60098283924162,626.9279,3
1997-04-30,47.75,-83.25,-6.7144775,25.378754,108.60948606095917,866.7412,4
1997-05-31,47.75,-83.25,-5.0605774,28.422455,120.10217357255897,940.05927,5
1997-06-30,47.75,-83.25,2.811432,31.020325,93.7546287663281,1090.8058,6
1997-07-31,47.75,-83.25,3.2824707,30.618439,59.892566742928466,1045.4585,7
1997-08-31,47.75,-83.25,3.217987,28.612091,49.54526034725859,937.95624,8
1997-09-30,47.75,-83.25,-2.1671753,21.44107,86.99178105089231,595.88165,9
1997-10-31,47.75,-83.25,-15.3172,15.057343,98.87601829395862,349.1897,10
1997-11-30,47.75,-83.25,-17.465958,11.762939,67.66137918566528,250.41354,11
1997-12-31,47.75,-83.25,-39.688766,5.521942,70.65821545656945,221.36253,12
1998-01-31,47.75,-83.25,-40.14604,3.3494873,45.616388476628345,280.70398,1
1998-02-28,47.75,-83.25,-31.64563,7.9592896,64.46253317772062,441.0374,2
1998-03-31,47.75,-83.25,-26.751999,12.2595825,74.7036226966884,683.10187,3
1998-04-30,47.75,-83.25,-12.319153,21.419525,80.3741606127005,865.01404,4
1998-05-31,47.75,-83.25,-4.49234,25.928741,110.76774687608122,845.84015,5
1998-06-30,47.75,-83.25,2.8036194,30.002106,31.77052382106922,1219.5685,6
1998-07-31,47.75,-83.25,2.8192139,32.907043,39.17704875166237,1017.8637,7
1998-08-31,47.75,-83.25,6.4427795,31.401031,45.671080630563665,959.2551,8
1998-09-30,47.75,-83.25,-0.82333374,26.680542,43.00476279713621,707.1974,9
1998-10-31,47.75,-83.25,-11.40448,13.121582,53.91457059631648,412.2075,10
1998-11-30,47.75,-83.25,-27.173935,13.758972,83.84250938688638,254.74348,11
1998-12-31,47.75,-83.25,-23.15007,9.268219,105.851082301524,181.8262,12
1999-01-31,47.75,-83.25,-32.876404,3.6805725,45.17516441264888,303.1515,1
1999-02-28,47.75,-83.25,-32.365555,9.562836,81.32760036314721,447.73126,2
1999-03-31,47.75,-83.25,-22.534927,11.667969,57.38795771612786,657.7338,3
1999-04-30,47.75,-83.25,-16.730774,19.001404,72.62985352826945,926.30554,4
1999-05-31,47.75,-83.25,-2.74234,26.536255,101.60398952721152,921.93976,5
1999-06-30,47.75,-83.25,0.15704346,26.826263,77.94421944236092,1005.8424,6
1999-07-31,47.75,-83.25,4.173004,30.866608,79.65525861764036,1018.2954,7
1999-08-31,47.75,-83.25,5.215851,29.557068,102.71804370568134,867.7586,8
1999-09-30,47.75,-83.25,-0.049682617,26.90982,102.50956371237407,568.90094,9
1999-10-31,47.75,-83.25,-12.265076,17.01419,51.28609217390476,440.4068,10
1999-11-30,47.75,-83.25,-19.396088,8.042847,36.74524868474691,279.001,11
1999-12-31,47.75,-83.25,-27.468231,4.339508,47.52348391139094,201.63695,12
2000-01-31,47.75,-83.25,-40.042572,5.8735657,84.55785583755642,262.11594,1
2000-02-28,47.75,-83.25,-31.635727,3.4370422,133.66237583686598,421.64377,2
2000-03-31,47.75,-83.25,-21.033005,22.519165,106.02630327302904,584.4108,3
2000-04-30,47.75,-83.25,-18.31607,22.66919,73.23768323112745,863.7792,4
2000-05-31,47.75,-83.25,-2.8723755,25.490814,36.82409653411014,1033.6937,5
2000-06-30,47.75,-83.25,-0.2886963,24.92276,167.81096697304747,904.7935,6
2000-07-31,47.75,-83.25,5.0045776,28.139526,100.57135126262438,910.2828,7
2000-08-31,47.75,-83.25,4.037781,29.319702,145.91633265699784,827.2953,8
2000-09-30,47.75,-83.25,-4.6159363,26.157684,112.2312302737555,655.64453,9
2000-10-31,47.75,-83.25,-13.588654,14.53363,92.61413902131608,349.90442,10
2000-11-30,47.75,-83.25,-15.066681,13.362061,56.15721888025291,273.08478,11
2000-12-31,47.75,-83.25,-20.575012,4.2755127,70.22289626329439,193.42859,12
2001-01-31,47.75,-83.25,-41.452515,0.13812256,80.8253393326595,254.1592,1
2001-02-28,47.75,-83.25,-33.35466,-1.2897949,37.565093956072815,469.17752,2
2001-03-31,47.75,-83.25,-26.742447,14.5746155,15.98335716262227,720.957,3
2001-04-30,47.75,-83.25,-13.903809,19.606415,32.82374041591538,896.0537,4
2001-05-31,47.75,-83.25,-5.366974,22.82077,73.73688233928988,844.1561,5
2001-06-30,47.75,-83.25,-1.4281311,30.924103,64.72429964051116,1186.2229,6
2001-07-31,47.75,-83.25,3.8565369,31.852997,81.39175275537127,1037.8569,7
2001-08-31,47.75,-83.25,2.710022,30.465546,65.79339947857079,942.6934,8
2001-09-30,47.75,-83.25,-1.0823059,25.48938,107.12362595804734,502.50375,9
2001-10-31,47.75,-83.25,-5.776642,21.09851,61.26366065382172,403.4547,10
2001-11-30,47.75,-83.25,-17.137909,12.711121,106.3530510671626,231.23029,11
2001-12-31,47.75,-83.25,-38.718216,8.12616,116.93574939636164,181.31406,12
2002-01-31,47.75,-83.25,-28.410858,4.067871,138.16162294970127,223.01378,1
2002-02-28,47.75,-83.25,-29.729202,4.7149353,30.47976121888496,517.4289,2
2002-03-31,47.75,-83.25,-22.7874,12.338867,34.700698108827055,695.3185,3
2002-04-30,47.75,-83.25,-16.03711,25.017609,52.36628665261378,840.6405,4
2002-05-31,47.75,-83.25,-1.5226746,27.290497,85.68052704795264,971.8197,5
2002-06-30,47.75,-83.25,-3.4539185,29.67862,90.77869995453511,939.15717,6
2002-07-31,47.75,-83.25,7.3275757,31.23227,99.51247069984674,983.1633,7
2002-08-31,47.75,-83.25,7.7214355,30.394714,115.48949079005979,821.2186,8
2002-09-30,47.75,-83.25,-3.6533203,27.9552,130.07462597124686,688.8636,9
2002-10-31,47.75,-83.25,-8.325928,19.939941,111.52501270771609,401.40643,10
2002-11-30,47.75,-83.25,-20.567108,19.08078,70.59324571091565,257.40915,11
2002-12-31,47.75,-83.25,-23.399307,10.77066,101.80989307737036,190.9123,12
2003-01-31,47.75,-83.25,-34.826797,-0.49734497,65.63333236263134,261.19565,1
2003-02-28,47.75,-83.25,-25.021454,5.2243347,55.05465071182698,420.30667,2
2003-03-31,47.75,-83.25,-21.401276,10.125336,50.70162062511372,705.9409,3
2003-04-30,47.75,-83.25,-17.693512,22.134033,27.52646877124789,981.0975,4
2003-05-31,47.75,-83.25,-1.1471558,25.80423,39.47376712694677,1077.7181,5
2003-06-30,47.75,-83.25,0.8586426,26.587952,99.47176600398961,932.07654,6
2003-07-31,47.75,-83.25,3.7268677,26.916748,63.42241305283096,1081.5701,7
2003-08-31,47.75,-83.25,5.788666,28.348541,69.89866265212186,887.17706,8
2003-09-30,47.75,-83.25,-0.48757935,26.917297,176.38816940198012,596.7073,9
2003-10-31,47.75,-83.25,-8.790314,20.885895,105.9219948034297,404.47043,10
2003-11-30,47.75,-83.25,-14.657867,10.730103,49.20249543356476,280.14807,11
2003-12-31,47.75,-83.25,-31.431946,5.901947,41.84538767149206,215.92732,12
2004-01-31,47.75,-83.25,-36.96695,2.7160034,47.728064365037426,264.78607,1
2004-02-28,47.75,-83.25,-29.333374,11.611359,50.32352974667447,452.77475,2
2004-03-31,47.75,-83.25,-23.201508,12.572571,115.91940488360706,586.254,3
2004-04-30,47.75,-83.25,-15.74057,18.30896,72.49202080856776,676.07776,4
2004-05-31,47.75,-83.25,-2.5333862,23.840088,77.05870761419646,939.66644,5
2004-06-30,47.75,-83.25,2.5339966,27.378876,48.338354099178105,1114.5571,6
2004-07-31,47.75,-83.25,4.183441,31.174316,45.27502343244123,1135.295,7
2004-08-31,47.75,-83.25,4.19281,26.887115,56.181771151022986,851.5724,8
